admitidos,año,codigo snies del programa,id genero,semestre
24,2014,3269,1,2
125,2014,3271,1,2
8,2014,3274,2,2
36,2014,3275,1,2
7,2014,3279,1,2
20,2014,3283,2,2
51,2014,3290,1,2
13,2014,3295,1,2
27,2014,3298,2,2
15,2014,3302,2,2
24,2014,3306,2,2
21,2014,3308,1,2
82,2014,3312,2,2
190,2014,3314,1,2
55,2014,3315,2,2
12,2014,3317,2,2
52,2014,3319,1,2
7,2014,3320,1,2
47,2014,3325,1,2
25,2014,3345,1,2
109,2014,3347,1,2
210,2014,3348,2,2
6,2014,3425,1,2
24,2014,3429,2,2
44,2014,3431,1,2
35,2014,3435,2,2
35,2014,3436,1,2
55,2014,3437,2,2
20,2014,3439,2,2
42,2014,3440,1,2
46,2014,3457,2,2
81,2014,3458,1,2
41,2014,3460,2,2
35,2014,3461,1,2
20,2014,3476,1,2
10,2014,3482,1,2
21,2014,3483,1,2
100,2014,3488,2,2
71,2014,3489,2,2
17,2014,3492,1,2
5,2014,3495,2,2
31,2014,3500,1,2
437,2014,3511,2,2
25,2014,3518,2,2
39,2014,3521,1,2
254,2014,3527,2,2
1,2014,3528,1,2
127,2014,3529,2,2
23,2014,3539,2,2
56,2014,3549,2,2
10,2014,3551,2,2
12,2014,3552,1,2
14,2014,3553,1,2
39,2014,3560,2,2
34,2014,3563,1,2
89,2014,3568,1,2
54,2014,3571,2,2
7,2014,3572,2,2
19,2014,3581,1,2
12,2014,3602,2,2
15,2014,3603,1,2
12,2014,3604,2,2
68,2014,3607,1,2
39,2014,3608,1,2
11,2014,3610,2,2
82,2014,3615,2,2
52,2014,3617,1,2
34,2014,3620,2,2
8,2014,3630,1,2
39,2014,3636,2,2
78,2014,3638,2,2
44,2014,3642,1,2
47,2014,3643,2,2
67,2014,3655,2,2
88,2014,3662,2,2
86,2014,3678,1,2
176,2014,3679,2,2
426,2014,3680,2,2
35,2014,3684,2,2
3,2014,3687,2,2
106,2014,3689,1,2
39,2014,3695,2,2
18,2014,3697,1,2
43,2014,3698,1,2
41,2014,3699,2,2
68,2014,3701,2,2
72,2014,3707,1,2
16,2014,3709,1,2
186,2014,3723,1,2
36,2014,3725,2,2
86,2014,3726,1,2
21,2014,3727,1,2
159,2014,3728,1,2
111,2014,3729,2,2
114,2014,3731,1,2
20,2014,3732,1,2
11,2014,3733,1,2
2,2014,3734,2,2
3,2014,3735,1,2
4,2014,3736,1,2
1,2014,3737,2,2
5,2014,3738,2,2
7,2014,3739,1,2
3,2014,3741,1,2
6,2014,3742,2,2
2,2014,3743,1,2
8,2014,3746,2,2
2,2014,3747,1,2
2,2014,3748,2,2
1,2014,3758,1,2
19,2014,3766,1,2
49,2014,3778,1,2
14,2014,3788,1,2
74,2014,3789,1,2
22,2014,3790,2,2
18,2014,3792,2,2
105,2014,3801,1,2
52,2014,3802,2,2
45,2014,3803,2,2
58,2014,3806,2,2
2,2014,3807,2,2
143,2014,3823,2,2
35,2014,3827,2,2
21,2014,3828,2,2
34,2014,3830,1,2
97,2014,3831,2,2
50,2014,3833,1,2
32,2014,3835,1,2
25,2014,3836,1,2
37,2014,3840,1,2
24,2014,3841,1,2
44,2014,3842,1,2
1,2014,3845,1,2
6,2014,3847,1,2
31,2014,3848,1,2
17,2014,3849,1,2
54,2014,3851,2,2
55,2014,3852,1,2
105,2014,3853,1,2
49,2014,3854,2,2
118,2014,3855,1,2
25,2014,3885,2,2
87,2014,3888,1,2
113,2014,3896,1,2
78,2014,3899,2,2
12,2014,3904,2,2
4,2014,3905,2,2
14,2014,3917,1,2
26,2014,3918,2,2
4,2014,3919,2,2
66,2014,3926,1,2
54,2014,3929,2,2
7,2014,3933,2,2
8,2014,3934,2,2
13,2014,3936,2,2
20,2014,3938,2,2
35,2014,3948,1,2
18,2014,3952,1,2
12,2014,3954,1,2
45,2014,3961,2,2
52,2014,3965,2,2
118,2014,3969,1,2
57,2014,3983,2,2
17,2014,3987,2,2
48,2014,4010,1,2
153,2014,4017,2,2
155,2014,4019,1,2
118,2014,4035,1,2
76,2014,4036,2,2
5,2014,4040,2,2
22,2014,4041,2,2
1,2014,4042,2,2
41,2014,4045,1,2
159,2014,4046,2,2
165,2014,4047,1,2
162,2014,4048,2,2
1,2014,4053,2,2
2,2014,4054,2,2
24,2014,4063,2,2
206,2014,4064,1,2
7,2014,4065,2,2
26,2014,4066,2,2
13,2014,4067,2,2
23,2014,4068,1,2
24,2014,4069,2,2
12,2014,4071,2,2
32,2014,4072,2,2
42,2014,4073,2,2
5,2014,4074,1,2
4,2014,4078,2,2
56,2014,4080,2,2
68,2014,4083,2,2
69,2014,4084,2,2
23,2014,4086,1,2
33,2014,4087,1,2
163,2014,4088,2,2
54,2014,4090,2,2
17,2014,4092,1,2
49,2014,4095,1,2
51,2014,4096,2,2
254,2014,4099,2,2
140,2014,4112,1,2
110,2014,4113,2,2
84,2014,4114,2,2
168,2014,4115,2,2
31,2014,4118,1,2
59,2014,4120,2,2
59,2014,4121,2,2
62,2014,4122,1,2
64,2014,4123,1,2
46,2014,4124,1,2
75,2014,4125,2,2
56,2014,4126,2,2
9,2014,4129,1,2
54,2014,4136,2,2
26,2014,4140,2,2
16,2014,4142,1,2
7,2014,4144,1,2
30,2014,4148,2,2
14,2014,4155,1,2
79,2014,4157,2,2
18,2014,4159,2,2
27,2014,4160,2,2
4,2014,4163,1,2
21,2014,4164,2,2
44,2014,4167,1,2
47,2014,4169,1,2
8,2014,4175,2,2
98,2014,4176,1,2
1,2014,4180,2,2
28,2014,4196,2,2
31,2014,4206,2,2
47,2014,4208,2,2
11,2014,4209,2,2
29,2014,4223,2,2
18,2014,4239,1,2
47,2014,4240,2,2
132,2014,4241,2,2
5,2014,4243,1,2
40,2014,4245,2,2
60,2014,4247,2,2
142,2014,4254,2,2
23,2014,4255,1,2
9,2014,4256,2,2
12,2014,4257,2,2
32,2014,4261,2,2
23,2014,4266,2,2
9,2014,4267,1,2
8,2014,4276,1,2
15,2014,4279,1,2
17,2014,4292,2,2
19,2014,4305,1,2
21,2014,4312,1,2
55,2014,4317,2,2
302,2014,4318,1,2
65,2014,4319,2,2
16,2014,4320,2,2
45,2014,4322,2,2
9,2014,4323,2,2
140,2014,4336,1,2
71,2014,4338,2,2
49,2014,4340,2,2
27,2014,4342,2,2
41,2014,4343,2,2
94,2014,4347,2,2
109,2014,4349,2,2
5,2014,4350,1,2
33,2014,4355,2,2
105,2014,4356,2,2
23,2014,4358,1,2
29,2014,4361,2,2
13,2014,4363,2,2
20,2014,4367,1,2
88,2014,4368,1,2
24,2014,4376,1,2
38,2014,4378,1,2
74,2014,4382,2,2
75,2014,4387,1,2
62,2014,4388,1,2
44,2014,4389,1,2
7,2014,4396,2,2
28,2014,4400,2,2
118,2014,4405,2,2
10,2014,4419,1,2
7,2014,4425,1,2
103,2014,4438,2,2
31,2014,4439,1,2
77,2014,4442,2,2
28,2014,4443,2,2
16,2014,4448,2,2
4,2014,4450,1,2
18,2014,4453,1,2
46,2014,4460,1,2
50,2014,4465,1,2
47,2014,4466,2,2
17,2014,4467,1,2
19,2014,4468,2,2
117,2014,4481,2,2
8,2014,4489,1,2
31,2014,4493,2,2
46,2014,4498,2,2
18,2014,4500,1,2
37,2014,4516,1,2
7,2014,4541,2,2
8,2014,4544,2,2
24,2014,4551,2,2
9,2014,4552,2,2
20,2014,4553,1,2
5,2014,4565,2,2
69,2014,4575,2,2
16,2014,4593,1,2
14,2014,4594,2,2
45,2014,4627,2,2
12,2014,4630,1,2
97,2014,4631,2,2
29,2014,4632,2,2
76,2014,4633,1,2
55,2014,4634,2,2
30,2014,4644,1,2
48,2014,4649,2,2
18,2014,4656,1,2
1,2014,4658,1,2
37,2014,4670,2,2
36,2014,4671,1,2
8,2014,4674,2,2
23,2014,4676,1,2
20,2014,4677,2,2
118,2014,4678,1,2
53,2014,4687,1,2
50,2014,4688,1,2
23,2014,4689,2,2
58,2014,4690,2,2
4,2014,4693,1,2
4,2014,4709,1,2
70,2014,4710,2,2
1,2014,4746,2,2
136,2014,4753,2,2
7,2014,4758,2,2
5,2014,4759,2,2
39,2014,4768,2,2
10,2014,4769,2,2
24,2014,4770,1,2
8,2014,4771,2,2
2,2014,4783,1,2
24,2014,4784,2,2
28,2014,4797,2,2
27,2014,4802,2,2
49,2014,4803,1,2
86,2014,4814,2,2
12,2014,4821,2,2
48,2014,4822,1,2
7,2014,4826,2,2
27,2014,4827,2,2
72,2014,4828,2,2
31,2014,4830,2,2
48,2014,4832,1,2
69,2014,4840,2,2
31,2014,4842,2,2
15,2014,4848,1,2
20,2014,4849,2,2
3,2014,4852,2,2
55,2014,4863,1,2
33,2014,4868,1,2
103,2014,4876,2,2
64,2014,4879,1,2
23,2014,4891,1,2
1,2014,4893,1,2
16,2014,4895,2,2
50,2014,4899,1,2
6,2014,4902,1,2
1,2014,4904,1,2
12,2014,4905,2,2
180,2014,4911,1,2
86,2014,4912,1,2
56,2014,4917,1,2
30,2014,4924,2,2
56,2014,4925,2,2
25,2014,4927,2,2
18,2014,4928,1,2
13,2014,4929,2,2
1,2014,4930,1,2
18,2014,4937,1,2
81,2014,4940,2,2
19,2014,4947,2,2
213,2014,4948,2,2
42,2014,4951,2,2
57,2014,4952,1,2
28,2014,4953,1,2
32,2014,4959,1,2
27,2014,4963,1,2
122,2014,4978,2,2
45,2014,4980,1,2
71,2014,4981,2,2
30,2014,4991,2,2
49,2014,4995,2,2
42,2014,5000,1,2
91,2014,5002,2,2
48,2014,5012,2,2
99,2014,5019,2,2
37,2014,5022,1,2
65,2014,5023,2,2
19,2014,5027,2,2
94,2014,5028,2,2
7,2014,5037,1,2
80,2014,5045,2,2
23,2014,5046,1,2
11,2014,5056,1,2
10,2014,5063,2,2
18,2014,5064,1,2
12,2014,5067,2,2
2,2014,5068,2,2
5,2014,5070,1,2
18,2014,5076,2,2
6,2014,5086,1,2
19,2014,5091,2,2
20,2014,5093,2,2
178,2014,5094,1,2
92,2014,5095,1,2
26,2014,5096,1,2
102,2014,5097,2,2
130,2014,5098,1,2
45,2014,5100,1,2
18,2014,5102,2,2
4,2014,5111,2,2
146,2014,5116,2,2
4,2014,5122,1,2
16,2014,5124,1,2
4,2014,5126,1,2
68,2014,5129,1,2
59,2014,5131,1,2
57,2014,5132,2,2
21,2014,5133,2,2
12,2014,5134,1,2
19,2014,5135,1,2
13,2014,5141,1,2
13,2014,5162,1,2
55,2014,5170,2,2
38,2014,5173,1,2
6,2014,5175,2,2
10,2014,5182,1,2
20,2014,5183,1,2
95,2014,5223,2,2
8,2014,5238,1,2
72,2014,5243,1,2
28,2014,5244,2,2
49,2014,5268,2,2
49,2014,5269,1,2
127,2014,5274,1,2
29,2014,5275,2,2
28,2014,5276,2,2
37,2014,5277,2,2
26,2014,5280,2,2
1,2014,5281,2,2
21,2014,5291,2,2
9,2014,5296,2,2
4,2014,5302,1,2
88,2014,5303,2,2
54,2014,5305,2,2
127,2014,5306,2,2
19,2014,5311,2,2
24,2014,5314,1,2
45,2014,5315,2,2
30,2014,5317,1,2
10,2014,5329,1,2
5,2014,5330,1,2
193,2014,5369,1,2
91,2014,5370,1,2
123,2014,5371,2,2
237,2014,5373,1,2
22,2014,5376,1,2
25,2014,5377,2,2
20,2014,5379,1,2
35,2014,5381,1,2
26,2014,5382,2,2
25,2014,5383,2,2
23,2014,5384,1,2
19,2014,5385,1,2
187,2014,5390,2,2
17,2014,5391,1,2
28,2014,5394,1,2
66,2014,5406,2,2
110,2014,5407,1,2
65,2014,5408,1,2
20,2014,5427,1,2
39,2014,5428,2,2
48,2014,5456,1,2
6,2014,5461,2,2
259,2014,5484,1,2
17,2014,5499,1,2
34,2014,5505,2,2
14,2014,5506,2,2
5,2014,5509,2,2
38,2014,5511,2,2
29,2014,5512,2,2
28,2014,5528,2,2
43,2014,5529,1,2
73,2014,5530,1,2
51,2014,5536,1,2
6,2014,5537,2,2
27,2014,5539,1,2
23,2014,5541,2,2
35,2014,5542,2,2
6,2014,5544,1,2
4,2014,5545,1,2
4,2014,5550,1,2
1,2014,5565,1,2
8,2014,5577,1,2
73,2014,5579,1,2
8,2014,5580,1,2
1,2014,5595,1,2
32,2014,5608,2,2
43,2014,5609,2,2
38,2014,5645,1,2
1,2014,5651,1,2
10,2014,5652,1,2
43,2014,5731,2,2
3,2014,5761,1,2
24,2014,5783,2,2
19,2014,5798,2,2
42,2014,5814,2,2
46,2014,5815,1,2
37,2014,5816,1,2
30,2014,5923,1,2
58,2014,5924,1,2
5,2014,5961,1,2
39,2014,5968,2,2
24,2014,5974,1,2
5,2014,5983,1,2
35,2014,5985,1,2
27,2014,5986,1,2
33,2014,6008,2,2
1,2014,6010,1,2
6,2014,6011,1,2
14,2014,6012,2,2
21,2014,6022,1,2
30,2014,6062,1,2
2,2014,6064,2,2
2,2014,6065,1,2
28,2014,6067,1,2
13,2014,6081,1,2
6,2014,6082,1,2
21,2014,6083,1,2
6,2014,6084,1,2
5,2014,6088,1,2
27,2014,6101,2,2
10,2014,6106,1,2
14,2014,6112,1,2
20,2014,6121,2,2
13,2014,6124,1,2
5,2014,6128,2,2
4,2014,6140,2,2
6,2014,6142,1,2
27,2014,6173,2,2
35,2014,6182,1,2
31,2014,6183,2,2
10,2014,6184,2,2
21,2014,6185,2,2
40,2014,6186,2,2
24,2014,6187,2,2
6,2014,6194,1,2
7,2014,6195,2,2
23,2014,6216,2,2
34,2014,6228,1,2
37,2014,6243,1,2
24,2014,6244,2,2
6,2014,6316,2,2
21,2014,6357,1,2
90,2014,6358,2,2
53,2014,6359,1,2
137,2014,6372,1,2
40,2014,6436,2,2
12,2014,6439,2,2
11,2014,6463,2,2
7,2014,6464,1,2
1,2014,6466,1,2
3,2014,6467,2,2
5,2014,6506,1,2
28,2014,6523,2,2
38,2014,6525,2,2
205,2014,6527,1,2
16,2014,6532,1,2
371,2014,6537,1,2
98,2014,6544,1,2
1,2014,6545,2,2
15,2014,6554,1,2
21,2014,6565,1,2
55,2014,6566,2,2
6,2014,6572,2,2
2,2014,6573,1,2
117,2014,6575,2,2
14,2014,6576,1,2
11,2014,6577,1,2
8,2014,6580,2,2
12,2014,6582,2,2
143,2014,6591,2,2
27,2014,6605,1,2
72,2014,6606,1,2
11,2014,6632,2,2
58,2014,6644,1,2
90,2014,6646,2,2
37,2014,6647,1,2
23,2014,6658,2,2
47,2014,6660,2,2
14,2014,6661,1,2
34,2014,6664,1,2
23,2014,6666,2,2
1,2014,6670,2,2
4,2014,6672,1,2
20,2014,6675,1,2
57,2014,6686,2,2
82,2014,6687,1,2
8,2014,6690,1,2
7,2014,6694,2,2
59,2014,6696,2,2
3,2014,6698,1,2
46,2014,6699,2,2
68,2014,6707,1,2
10,2014,6710,1,2
64,2014,6711,1,2
123,2014,6726,2,2
18,2014,6730,2,2
18,2014,6741,2,2
5,2014,6756,2,2
18,2014,6817,2,2
1,2014,7025,1,2
25,2014,7031,2,2
45,2014,7054,2,2
25,2014,7065,2,2
62,2014,7093,2,2
172,2014,7094,1,2
88,2014,7095,1,2
34,2014,7103,1,2
48,2014,7108,1,2
230,2014,7112,2,2
58,2014,7113,2,2
2,2014,7126,2,2
35,2014,7135,1,2
49,2014,7150,1,2
81,2014,7155,1,2
43,2014,7171,1,2
48,2014,7198,2,2
29,2014,7206,2,2
3,2014,7214,2,2
98,2014,7215,2,2
28,2014,7222,1,2
12,2014,7225,2,2
16,2014,7226,2,2
131,2014,7227,1,2
16,2014,7228,1,2
21,2014,7233,1,2
55,2014,7234,2,2
63,2014,7238,2,2
17,2014,7242,2,2
15,2014,7243,2,2
31,2014,7245,2,2
155,2014,7246,2,2
146,2014,7247,1,2
21,2014,7249,1,2
18,2014,7254,1,2
100,2014,7255,2,2
54,2014,7258,2,2
5,2014,7259,1,2
1,2014,7260,1,2
75,2014,7271,1,2
32,2014,7272,1,2
33,2014,7283,2,2
110,2014,7286,1,2
71,2014,7305,1,2
92,2014,7306,2,2
53,2014,7309,2,2
23,2014,7315,1,2
42,2014,7348,2,2
19,2014,7349,1,2
179,2014,7351,1,2
38,2014,7400,1,2
32,2014,7405,1,2
25,2014,7406,1,2
101,2014,7446,2,2
32,2014,7470,2,2
10,2014,7475,1,2
16,2014,7490,2,2
17,2014,7497,1,2
41,2014,7510,1,2
88,2014,7511,1,2
19,2014,7512,2,2
18,2014,7514,2,2
40,2014,7518,1,2
43,2014,7519,1,2
57,2014,7520,2,2
56,2014,7522,1,2
5,2014,7528,2,2
17,2014,7543,2,2
19,2014,7545,1,2
18,2014,7550,1,2
128,2014,7561,1,2
9,2014,7565,1,2
54,2014,7567,1,2
143,2014,7570,2,2
234,2014,7571,2,2
22,2014,7620,1,2
23,2014,7687,2,2
2,2014,7730,1,2
13,2014,7731,2,2
31,2014,7740,2,2
13,2014,7741,2,2
21,2014,7745,2,2
97,2014,7750,2,2
16,2014,7762,2,2
101,2014,7772,1,2
36,2014,7773,2,2
62,2014,7777,2,2
6,2014,7791,2,2
13,2014,7794,1,2
23,2014,7797,1,2
47,2014,7799,2,2
56,2014,7802,1,2
26,2014,7803,2,2
56,2014,7813,1,2
54,2014,7815,1,2
70,2014,7817,1,2
58,2014,7821,2,2
55,2014,7822,2,2
19,2014,7824,2,2
17,2014,7827,1,2
62,2014,7830,2,2
28,2014,7840,1,2
2,2014,7855,1,2
16,2014,7856,1,2
45,2014,7874,1,2
3,2014,7900,1,2
16,2014,7905,2,2
9,2014,7911,1,2
12,2014,7915,1,2
39,2014,7922,1,2
10,2014,7942,1,2
106,2014,7943,2,2
11,2014,7945,2,2
54,2014,7950,2,2
15,2014,8012,2,2
39,2014,8015,1,2
26,2014,8025,1,2
8,2014,8042,2,2
9,2014,8043,2,2
2,2014,8044,2,2
40,2014,8050,2,2
1,2014,8070,1,2
112,2014,8079,1,2
40,2014,8085,2,2
21,2014,8088,1,2
46,2014,8091,2,2
13,2014,8093,2,2
53,2014,8105,2,2
107,2014,8114,2,2
24,2014,8120,1,2
30,2014,8123,2,2
40,2014,8146,2,2
27,2014,8148,1,2
18,2014,8149,2,2
4,2014,8155,1,2
13,2014,8167,1,2
3,2014,8177,1,2
24,2014,8178,2,2
81,2014,8179,2,2
34,2014,8180,2,2
108,2014,8182,2,2
79,2014,8189,2,2
11,2014,8198,2,2
7,2014,8207,2,2
1,2014,8212,2,2
2,2014,8241,1,2
31,2014,8255,2,2
40,2014,8315,1,2
33,2014,8316,1,2
12,2014,8322,2,2
38,2014,8340,1,2
143,2014,8345,1,2
24,2014,8375,1,2
49,2014,8380,2,2
14,2014,8410,2,2
23,2014,8413,2,2
4,2014,8417,2,2
8,2014,8419,1,2
47,2014,8431,1,2
50,2014,8453,1,2
9,2014,8460,2,2
32,2014,8470,2,2
6,2014,8493,1,2
9,2014,8498,1,2
36,2014,8501,1,2
10,2014,8506,2,2
12,2014,8510,2,2
29,2014,8514,1,2
85,2014,8559,1,2
51,2014,8562,2,2
3,2014,8563,1,2
1,2014,8564,2,2
6,2014,8581,1,2
26,2014,8585,2,2
4,2014,8589,1,2
4,2014,8611,1,2
44,2014,8622,1,2
36,2014,8623,2,2
87,2014,8630,2,2
8,2014,8633,2,2
17,2014,8646,2,2
15,2014,8660,1,2
22,2014,8663,1,2
150,2014,8675,1,2
22,2014,8687,1,2
30,2014,8690,1,2
59,2014,8704,1,2
7,2014,8718,2,2
1,2014,8719,1,2
9,2014,8720,2,2
15,2014,8739,2,2
84,2014,8742,1,2
22,2014,8743,2,2
190,2014,8760,2,2
74,2014,8863,1,2
182,2014,8893,1,2
196,2014,8894,1,2
316,2014,8895,1,2
19,2014,8903,2,2
12,2014,8922,1,2
114,2014,8923,1,2
43,2014,8939,1,2
9,2014,8955,1,2
17,2014,8958,2,2
49,2014,8966,1,2
137,2014,8967,1,2
148,2014,8971,2,2
57,2014,8973,2,2
18,2014,8979,1,2
211,2014,9001,2,2
58,2014,9011,2,2
22,2014,9047,2,2
212,2014,9105,1,2
42,2014,9107,2,2
66,2014,9113,1,2
75,2014,9120,1,2
67,2014,9144,1,2
14,2014,9235,2,2
17,2014,9245,2,2
11,2014,9252,1,2
17,2014,9253,1,2
33,2014,9254,1,2
6,2014,9258,2,2
97,2014,9276,1,2
38,2014,9278,2,2
40,2014,9285,1,2
2,2014,9286,2,2
11,2014,9288,2,2
32,2014,9294,1,2
3,2014,9295,1,2
30,2014,9297,2,2
1,2014,9301,1,2
1,2014,9302,1,2
5,2014,9303,1,2
22,2014,9304,1,2
89,2014,9312,2,2
12,2014,9313,2,2
18,2014,9315,1,2
31,2014,9317,1,2
15,2014,9318,1,2
176,2014,9335,2,2
9,2014,9340,1,2
76,2014,9341,2,2
33,2014,9342,2,2
127,2014,9345,2,2
288,2014,9350,2,2
6,2014,9360,1,2
11,2014,9363,2,2
29,2014,9373,1,2
37,2014,9379,1,2
22,2014,9385,1,2
32,2014,9387,2,2
17,2014,9389,2,2
10,2014,9390,2,2
101,2014,9395,1,2
129,2014,9399,1,2
10,2014,9400,2,2
9,2014,9417,1,2
5,2014,9421,1,2
45,2014,9425,2,2
45,2014,9426,2,2
18,2014,9432,1,2
10,2014,9440,2,2
4,2014,9445,2,2
56,2014,9451,1,2
17,2014,9455,1,2
7,2014,9456,2,2
20,2014,9459,2,2
132,2014,9466,1,2
13,2014,9471,2,2
193,2014,9480,1,2
19,2014,9490,1,2
52,2014,9491,2,2
3,2014,9499,1,2
90,2014,9502,2,2
130,2014,9503,2,2
11,2014,9508,2,2
13,2014,9509,2,2
22,2014,9511,1,2
66,2014,9515,2,2
216,2014,9517,2,2
22,2014,9518,2,2
17,2014,9525,1,2
24,2014,9527,2,2
54,2014,9528,2,2
23,2014,9547,2,2
32,2014,9548,2,2
22,2014,9559,1,2
98,2014,9570,2,2
34,2014,9571,2,2
28,2014,9573,2,2
62,2014,9580,1,2
33,2014,9581,2,2
8,2014,9584,2,2
42,2014,9586,2,2
6,2014,9666,1,2
130,2014,9672,2,2
53,2014,9686,1,2
96,2014,9687,2,2
50,2014,9689,1,2
34,2014,9691,1,2
56,2014,9693,2,2
5,2014,9716,1,2
26,2014,9717,2,2
10,2014,9727,2,2
25,2014,9752,1,2
581,2014,9756,1,2
210,2014,9757,1,2
24,2014,9759,2,2
9,2014,9761,2,2
43,2014,9766,2,2
20,2014,9786,1,2
2,2014,9790,2,2
234,2014,9794,2,2
21,2014,9803,2,2
128,2014,9806,1,2
70,2014,9809,2,2
26,2014,9811,1,2
24,2014,9818,2,2
82,2014,9829,2,2
181,2014,9839,1,2
18,2014,9843,2,2
230,2014,9853,1,2
81,2014,9869,2,2
116,2014,9870,2,2
42,2014,9872,2,2
1,2014,9873,2,2
14,2014,9874,1,2
271,2014,9877,1,2
26,2014,9878,2,2
22,2014,9882,2,2
78,2014,9888,2,2
15,2014,9897,2,2
114,2014,9899,1,2
13,2014,9912,2,2
6,2014,9915,2,2
36,2014,9942,2,2
39,2014,9949,2,2
16,2014,9963,1,2
32,2014,9968,2,2
31,2014,9976,1,2
5,2014,9980,2,2
13,2014,10007,2,2
1,2014,10010,1,2
33,2014,10013,2,2
4,2014,10016,1,2
45,2014,10036,1,2
90,2014,10045,2,2
7,2014,10049,1,2
312,2014,10052,1,2
7,2014,10057,1,2
3,2014,10069,2,2
145,2014,10073,2,2
16,2014,10082,2,2
20,2014,10090,1,2
137,2014,10093,2,2
11,2014,10096,2,2
22,2014,10123,2,2
63,2014,10124,2,2
26,2014,10126,2,2
97,2014,10127,2,2
401,2014,10137,1,2
12,2014,10148,1,2
19,2014,10149,2,2
1,2014,10155,1,2
11,2014,10156,1,2
96,2014,10158,2,2
42,2014,10159,1,2
7,2014,10161,1,2
29,2014,10162,1,2
15,2014,10163,1,2
68,2014,10164,1,2
3,2014,10171,2,2
19,2014,10191,1,2
10,2014,10192,1,2
12,2014,10199,2,2
20,2014,10200,2,2
11,2014,10211,1,2
38,2014,10212,2,2
96,2014,10213,1,2
37,2014,10223,1,2
27,2014,10224,2,2
1,2014,10226,1,2
17,2014,10227,1,2
46,2014,10233,1,2
96,2014,10243,1,2
3,2014,10246,1,2
77,2014,10252,2,2
3,2014,10257,2,2
9,2014,10276,2,2
72,2014,10282,1,2
38,2014,10286,1,2
106,2014,10305,2,2
51,2014,10311,1,2
10,2014,10329,1,2
2,2014,10335,1,2
4,2014,10336,2,2
27,2014,10341,1,2
4,2014,10343,2,2
33,2014,10349,1,2
42,2014,10358,2,2
32,2014,10359,1,2
3,2014,10363,1,2
11,2014,10369,1,2
25,2014,10380,2,2
1,2014,10397,1,2
63,2014,10401,2,2
7,2014,10405,1,2
52,2014,10406,2,2
21,2014,10415,2,2
104,2014,10416,1,2
20,2014,10417,2,2
2,2014,10425,1,2
115,2014,10430,1,2
51,2014,10432,2,2
26,2014,10439,1,2
1,2014,10445,2,2
8,2014,10448,2,2
20,2014,10454,2,2
1,2014,10455,1,2
68,2014,10461,1,2
54,2014,10462,1,2
89,2014,10464,2,2
23,2014,10471,1,2
12,2014,10472,1,2
13,2014,10473,1,2
48,2014,10475,2,2
25,2014,10476,2,2
19,2014,10480,2,2
13,2014,10484,1,2
22,2014,10495,2,2
1246,2014,10508,2,2
3,2014,10510,2,2
18,2014,10516,1,2
54,2014,10522,2,2
37,2014,10528,2,2
32,2014,10530,1,2
143,2014,10531,2,2
4,2014,10532,2,2
33,2014,10533,2,2
22,2014,10538,1,2
19,2014,10544,1,2
70,2014,10547,2,2
120,2014,10548,1,2
92,2014,10550,2,2
139,2014,10554,1,2
61,2014,10555,2,2
1,2014,10559,1,2
60,2014,10561,1,2
166,2014,10569,1,2
66,2014,10571,2,2
218,2014,10574,2,2
99,2014,10578,2,2
18,2014,10587,1,2
82,2014,10611,2,2
53,2014,10614,1,2
55,2014,10625,1,2
5,2014,10626,2,2
5,2014,10628,1,2
40,2014,10633,1,2
12,2014,10639,1,2
42,2014,10658,2,2
60,2014,10661,1,2
14,2014,10663,1,2
10,2014,10664,1,2
75,2014,10667,1,2
4,2014,10672,1,2
2,2014,10673,2,2
2,2014,10674,1,2
2,2014,10675,2,2
13,2014,10681,2,2
42,2014,10688,1,2
3,2014,10690,2,2
3,2014,10694,1,2
11,2014,10698,2,2
5,2014,10703,1,2
19,2014,10711,1,2
56,2014,10723,1,2
2,2014,10724,1,2
23,2014,10725,1,2
42,2014,10737,1,2
53,2014,10738,1,2
33,2014,10748,2,2
29,2014,10753,2,2
57,2014,10754,2,2
64,2014,10755,2,2
22,2014,10756,1,2
61,2014,10766,1,2
12,2014,10767,1,2
23,2014,10768,1,2
76,2014,10776,1,2
40,2014,10784,2,2
23,2014,10789,1,2
12,2014,10791,2,2
3,2014,10793,1,2
2,2014,10798,1,2
12,2014,10799,2,2
36,2014,10818,1,2
3,2014,10825,2,2
7,2014,10835,2,2
141,2014,10840,1,2
24,2014,10851,1,2
50,2014,10852,2,2
26,2014,10853,1,2
52,2014,10862,1,2
18,2014,10872,1,2
7,2014,10880,2,2
29,2014,10883,1,2
35,2014,10886,2,2
86,2014,10903,2,2
46,2014,10905,2,2
2,2014,10912,1,2
2,2014,10914,1,2
1,2014,10916,2,2
1,2014,10917,1,2
43,2014,10922,2,2
60,2014,10923,2,2
16,2014,10931,1,2
42,2014,10955,2,2
154,2014,10963,2,2
40,2014,10969,1,2
16,2014,10971,2,2
11,2014,10972,2,2
13,2014,10977,2,2
18,2014,10979,1,2
12,2014,10980,1,2
10,2014,10982,1,2
73,2014,10993,1,2
16,2014,10995,1,2
16,2014,11001,2,2
212,2014,11004,1,2
396,2014,11007,2,2
17,2014,11024,1,2
1,2014,11048,1,2
2,2014,11051,2,2
23,2014,11058,1,2
20,2014,11060,1,2
16,2014,11070,1,2
23,2014,11078,2,2
13,2014,11079,2,2
