codigo_snies_del_programa,año,semestre,total,nivel_academico
1103,2012.0,2,70.0,Pregrado
1103,2007.0,1,44.0,Pregrado
1103,2008.0,2,46.0,Pregrado
1103,2011.0,1,126.0,Pregrado
1103,2013.0,1,121.0,Pregrado
1103,2010.0,1,97.0,Pregrado
1103,2009.0,2,49.0,Pregrado
1103,2012.0,1,144.0,Pregrado
1104,2013.0,1,53.0,Posgrado
1104,2012.0,1,37.0,Posgrado
1104,2013.0,2,33.0,Posgrado
1104,2011.0,2,34.0,Posgrado
1106,2013.0,2,8.0,Posgrado
1106,2012.0,1,18.0,Posgrado
1106,2013.0,1,24.0,Posgrado
1106,2011.0,2,1.0,Posgrado
1110,2013.0,2,81.0,Pregrado
1110,2010.0,2,56.0,Pregrado
1110,2007.0,2,45.0,Pregrado
1110,2013.0,1,163.0,Pregrado
1110,2011.0,2,67.0,Pregrado
1110,2012.0,2,78.0,Pregrado
1110,2011.0,1,135.0,Pregrado
1110,2008.0,2,50.0,Pregrado
1110,2012.0,1,144.0,Pregrado
1110,2009.0,2,84.0,Pregrado
1110,2010.0,1,120.0,Pregrado
1110,2009.0,1,122.0,Pregrado
1110,2008.0,1,84.0,Pregrado
1110,2007.0,1,130.0,Pregrado
1111,2011.0,2,11.0,Pregrado
1111,2012.0,2,20.0,Pregrado
1111,2008.0,2,11.0,Pregrado
1111,2010.0,1,16.0,Pregrado
1111,2007.0,1,20.0,Pregrado
1111,2008.0,1,21.0,Pregrado
1111,2009.0,1,18.0,Pregrado
1111,2013.0,1,15.0,Pregrado
1111,2007.0,2,10.0,Pregrado
1111,2012.0,1,25.0,Pregrado
1111,2011.0,1,14.0,Pregrado
1111,2010.0,2,6.0,Pregrado
1111,2013.0,2,13.0,Pregrado
1111,2009.0,2,8.0,Pregrado
1112,2007.0,1,442.0,Pregrado
1112,2010.0,1,605.0,Pregrado
1112,2012.0,1,568.0,Pregrado
1112,2011.0,1,610.0,Pregrado
1112,2008.0,1,574.0,Pregrado
1112,2013.0,2,252.0,Pregrado
1112,2009.0,1,519.0,Pregrado
1112,2013.0,1,577.0,Pregrado
1112,2010.0,2,238.0,Pregrado
1112,2009.0,2,256.0,Pregrado
1112,2011.0,2,284.0,Pregrado
1112,2007.0,2,206.0,Pregrado
1112,2008.0,2,242.0,Pregrado
1112,2012.0,2,806.0,Pregrado
1113,2008.0,2,48.0,Pregrado
1113,2011.0,2,53.0,Pregrado
1113,2008.0,1,91.0,Pregrado
1113,2013.0,2,43.0,Pregrado
1113,2007.0,2,54.0,Pregrado
1113,2012.0,1,78.0,Pregrado
1113,2009.0,2,46.0,Pregrado
1113,2013.0,1,104.0,Pregrado
1113,2012.0,2,46.0,Pregrado
1113,2010.0,1,97.0,Pregrado
1113,2009.0,1,111.0,Pregrado
1113,2011.0,1,78.0,Pregrado
1113,2007.0,1,72.0,Pregrado
1113,2010.0,2,34.0,Pregrado
1114,2007.0,1,452.0,Pregrado
1114,2010.0,1,460.0,Pregrado
1114,2007.0,2,297.0,Pregrado
1114,2012.0,1,364.0,Pregrado
1114,2011.0,1,426.0,Pregrado
1114,2009.0,2,221.0,Pregrado
1114,2010.0,2,167.0,Pregrado
1114,2012.0,2,167.0,Pregrado
1114,2013.0,2,141.0,Pregrado
1114,2008.0,2,246.0,Pregrado
1114,2008.0,1,593.0,Pregrado
1114,2011.0,2,199.0,Pregrado
1114,2009.0,1,521.0,Pregrado
1114,2013.0,1,331.0,Pregrado
1115,2013.0,2,79.0,Pregrado
1115,2009.0,2,120.0,Pregrado
1115,2008.0,1,170.0,Pregrado
1115,2009.0,1,143.0,Pregrado
1115,2007.0,2,94.0,Pregrado
1115,2010.0,1,156.0,Pregrado
1115,2013.0,1,138.0,Pregrado
1115,2011.0,1,140.0,Pregrado
1115,2011.0,2,96.0,Pregrado
1115,2008.0,2,105.0,Pregrado
1115,2010.0,2,81.0,Pregrado
1115,2012.0,1,165.0,Pregrado
1115,2007.0,1,169.0,Pregrado
1115,2012.0,2,73.0,Pregrado
1116,2011.0,1,110.0,Pregrado
1116,2011.0,2,64.0,Pregrado
1116,2008.0,1,132.0,Pregrado
1116,2008.0,2,72.0,Pregrado
1116,2012.0,1,117.0,Pregrado
1116,2013.0,1,103.0,Pregrado
1116,2009.0,2,69.0,Pregrado
1116,2009.0,1,110.0,Pregrado
1116,2007.0,2,61.0,Pregrado
1116,2010.0,2,70.0,Pregrado
1116,2010.0,1,121.0,Pregrado
1116,2012.0,2,61.0,Pregrado
1116,2013.0,2,52.0,Pregrado
1116,2007.0,1,112.0,Pregrado
1117,2013.0,1,56.0,Pregrado
1117,2009.0,1,76.0,Pregrado
1117,2010.0,1,64.0,Pregrado
1117,2008.0,2,29.0,Pregrado
1117,2010.0,2,21.0,Pregrado
1117,2009.0,2,25.0,Pregrado
1117,2008.0,1,69.0,Pregrado
1117,2013.0,2,14.0,Pregrado
1117,2011.0,1,64.0,Pregrado
1117,2007.0,1,69.0,Pregrado
1117,2012.0,1,64.0,Pregrado
1117,2012.0,2,20.0,Pregrado
1117,2007.0,2,28.0,Pregrado
1117,2011.0,2,19.0,Pregrado
1120,2011.0,2,61.0,Posgrado
1120,2011.0,1,51.0,Posgrado
1120,2013.0,2,66.0,Posgrado
1120,2012.0,1,31.0,Posgrado
1120,2009.0,2,66.0,Posgrado
1120,2012.0,2,65.0,Posgrado
1120,2009.0,1,42.0,Posgrado
1120,2010.0,1,46.0,Posgrado
1120,2013.0,1,38.0,Posgrado
1120,2010.0,2,51.0,Posgrado
1121,2010.0,2,17.0,Posgrado
1121,2009.0,2,25.0,Posgrado
1121,2011.0,2,14.0,Posgrado
1121,2013.0,2,17.0,Posgrado
1121,2012.0,2,20.0,Posgrado
1123,2009.0,1,18.0,Posgrado
1123,2010.0,1,6.0,Posgrado
1123,2011.0,1,15.0,Posgrado
1125,2011.0,1,19.0,Posgrado
1125,2011.0,2,57.0,Posgrado
1125,2012.0,2,64.0,Posgrado
1125,2013.0,1,39.0,Posgrado
1125,2013.0,2,67.0,Posgrado
1125,2012.0,1,36.0,Posgrado
1125,2010.0,1,16.0,Posgrado
1125,2009.0,2,46.0,Posgrado
1125,2010.0,2,53.0,Posgrado
1125,2009.0,1,15.0,Posgrado
1126,2009.0,2,42.0,Posgrado
1126,2010.0,1,30.0,Posgrado
1126,2013.0,1,22.0,Posgrado
1126,2012.0,1,27.0,Posgrado
1126,2013.0,2,63.0,Posgrado
1126,2011.0,2,39.0,Posgrado
1126,2009.0,1,26.0,Posgrado
1126,2010.0,2,39.0,Posgrado
1126,2011.0,1,22.0,Posgrado
1126,2012.0,2,49.0,Posgrado
1128,2009.0,1,3.0,Posgrado
1128,2009.0,2,1.0,Posgrado
1128,2010.0,1,15.0,Posgrado
1129,2009.0,1,8.0,Posgrado
1130,2010.0,2,25.0,Posgrado
1130,2012.0,2,15.0,Posgrado
1130,2011.0,2,14.0,Posgrado
1130,2013.0,2,20.0,Posgrado
1130,2009.0,2,20.0,Posgrado
1131,2012.0,1,31.0,Posgrado
1131,2011.0,2,19.0,Posgrado
1131,2010.0,2,25.0,Posgrado
1131,2009.0,1,28.0,Posgrado
1131,2013.0,1,22.0,Posgrado
1131,2013.0,2,32.0,Posgrado
1131,2010.0,1,3.0,Posgrado
1131,2009.0,2,2.0,Posgrado
1131,2011.0,1,24.0,Posgrado
1132,2013.0,1,26.0,Posgrado
1132,2011.0,1,4.0,Posgrado
1132,2009.0,2,13.0,Posgrado
1132,2009.0,1,25.0,Posgrado
1132,2010.0,1,5.0,Posgrado
1132,2010.0,2,24.0,Posgrado
1136,2012.0,1,37.0,Posgrado
1136,2010.0,1,32.0,Posgrado
1136,2013.0,1,21.0,Posgrado
1136,2009.0,1,45.0,Posgrado
1136,2011.0,1,22.0,Posgrado
1138,2013.0,1,118.0,Posgrado
1138,2011.0,2,51.0,Posgrado
1138,2012.0,1,80.0,Posgrado
1138,2013.0,2,28.0,Posgrado
1138,2012.0,2,50.0,Posgrado
1138,2010.0,1,80.0,Posgrado
1138,2009.0,2,123.0,Posgrado
1138,2010.0,2,49.0,Posgrado
1138,2011.0,1,71.0,Posgrado
1142,2007.0,2,26.0,Pregrado
1142,2011.0,2,3.0,Pregrado
1142,2009.0,2,19.0,Pregrado
1142,2009.0,1,25.0,Pregrado
1142,2010.0,2,33.0,Pregrado
1142,2008.0,1,34.0,Pregrado
1142,2007.0,1,41.0,Pregrado
1142,2010.0,1,28.0,Pregrado
1142,2008.0,2,26.0,Pregrado
1142,2011.0,1,33.0,Pregrado
1143,2013.0,1,227.0,Pregrado
1143,2008.0,2,194.0,Pregrado
1143,2011.0,2,204.0,Pregrado
1143,2007.0,1,298.0,Pregrado
1143,2007.0,2,191.0,Pregrado
1143,2009.0,1,320.0,Pregrado
1143,2009.0,2,199.0,Pregrado
1143,2012.0,1,227.0,Pregrado
1143,2008.0,1,251.0,Pregrado
1143,2013.0,2,109.0,Pregrado
1143,2010.0,1,242.0,Pregrado
1143,2012.0,2,138.0,Pregrado
1143,2011.0,1,338.0,Pregrado
1143,2010.0,2,141.0,Pregrado
1144,2008.0,1,329.0,Pregrado
1144,2010.0,2,190.0,Pregrado
1144,2011.0,2,196.0,Pregrado
1144,2009.0,1,341.0,Pregrado
1144,2008.0,2,239.0,Pregrado
1144,2013.0,1,196.0,Pregrado
1144,2011.0,1,250.0,Pregrado
1144,2012.0,1,247.0,Pregrado
1144,2009.0,2,245.0,Pregrado
1144,2013.0,2,109.0,Pregrado
1144,2007.0,1,322.0,Pregrado
1144,2010.0,1,320.0,Pregrado
1144,2012.0,2,155.0,Pregrado
1144,2007.0,2,288.0,Pregrado
1145,2007.0,2,37.0,Pregrado
1145,2008.0,2,44.0,Pregrado
1145,2012.0,1,113.0,Pregrado
1145,2008.0,1,47.0,Pregrado
1145,2013.0,2,83.0,Pregrado
1145,2012.0,2,92.0,Pregrado
1145,2011.0,2,68.0,Pregrado
1145,2011.0,1,107.0,Pregrado
1145,2009.0,2,55.0,Pregrado
1145,2013.0,1,158.0,Pregrado
1145,2010.0,1,73.0,Pregrado
1145,2007.0,1,24.0,Pregrado
1145,2009.0,1,67.0,Pregrado
1145,2010.0,2,57.0,Pregrado
1146,2008.0,2,190.0,Pregrado
1146,2012.0,1,200.0,Pregrado
1146,2011.0,2,138.0,Pregrado
1146,2007.0,2,166.0,Pregrado
1146,2013.0,2,125.0,Pregrado
1146,2008.0,1,234.0,Pregrado
1146,2013.0,1,141.0,Pregrado
1146,2010.0,1,213.0,Pregrado
1146,2009.0,2,163.0,Pregrado
1146,2007.0,1,230.0,Pregrado
1146,2011.0,1,265.0,Pregrado
1146,2012.0,2,118.0,Pregrado
1146,2009.0,1,248.0,Pregrado
1146,2010.0,2,151.0,Pregrado
1147,2009.0,2,61.0,Pregrado
1147,2007.0,1,51.0,Pregrado
1147,2013.0,2,69.0,Pregrado
1147,2008.0,2,37.0,Pregrado
1147,2010.0,1,75.0,Pregrado
1147,2012.0,1,120.0,Pregrado
1147,2012.0,2,78.0,Pregrado
1147,2010.0,2,63.0,Pregrado
1147,2009.0,1,70.0,Pregrado
1147,2011.0,2,47.0,Pregrado
1147,2011.0,1,76.0,Pregrado
1147,2007.0,2,44.0,Pregrado
1147,2008.0,1,59.0,Pregrado
1147,2013.0,1,108.0,Pregrado
1148,2007.0,2,27.0,Pregrado
1148,2012.0,2,29.0,Pregrado
1148,2010.0,2,46.0,Pregrado
1148,2010.0,1,61.0,Pregrado
1148,2009.0,1,74.0,Pregrado
1148,2007.0,1,57.0,Pregrado
1148,2013.0,1,41.0,Pregrado
1148,2013.0,2,25.0,Pregrado
1148,2008.0,1,41.0,Pregrado
1148,2009.0,2,52.0,Pregrado
1148,2008.0,2,22.0,Pregrado
1148,2011.0,2,29.0,Pregrado
1148,2012.0,1,67.0,Pregrado
1148,2011.0,1,48.0,Pregrado
1149,2007.0,1,14.0,Pregrado
1149,2007.0,2,17.0,Pregrado
1149,2009.0,1,29.0,Pregrado
1149,2010.0,1,30.0,Pregrado
1149,2009.0,2,31.0,Pregrado
1149,2011.0,2,17.0,Pregrado
1149,2012.0,2,25.0,Pregrado
1149,2013.0,1,18.0,Pregrado
1149,2008.0,2,14.0,Pregrado
1149,2010.0,2,22.0,Pregrado
1149,2013.0,2,11.0,Pregrado
1149,2008.0,1,15.0,Pregrado
1149,2012.0,1,34.0,Pregrado
1149,2011.0,1,29.0,Pregrado
1150,2007.0,2,77.0,Pregrado
1150,2012.0,2,62.0,Pregrado
1150,2010.0,1,95.0,Pregrado
1150,2008.0,1,109.0,Pregrado
1150,2007.0,1,147.0,Pregrado
1150,2013.0,1,74.0,Pregrado
1150,2009.0,2,70.0,Pregrado
1150,2011.0,1,125.0,Pregrado
1150,2011.0,2,97.0,Pregrado
1150,2010.0,2,68.0,Pregrado
1150,2013.0,2,53.0,Pregrado
1150,2009.0,1,122.0,Pregrado
1150,2012.0,1,122.0,Pregrado
1150,2008.0,2,74.0,Pregrado
1151,2013.0,1,65.0,Pregrado
1151,2007.0,1,41.0,Pregrado
1151,2008.0,1,57.0,Pregrado
1151,2012.0,2,60.0,Pregrado
1151,2008.0,2,46.0,Pregrado
1151,2012.0,1,52.0,Pregrado
1151,2007.0,2,43.0,Pregrado
1151,2013.0,2,50.0,Pregrado
1151,2011.0,1,70.0,Pregrado
1151,2010.0,1,64.0,Pregrado
1151,2010.0,2,36.0,Pregrado
1151,2009.0,1,57.0,Pregrado
1151,2009.0,2,49.0,Pregrado
1151,2011.0,2,55.0,Pregrado
1152,2008.0,2,32.0,Pregrado
1152,2009.0,2,44.0,Pregrado
1152,2013.0,2,24.0,Pregrado
1152,2007.0,2,50.0,Pregrado
1152,2013.0,1,28.0,Pregrado
1152,2009.0,1,45.0,Pregrado
1152,2012.0,1,43.0,Pregrado
1152,2010.0,2,30.0,Pregrado
1152,2007.0,1,53.0,Pregrado
1152,2010.0,1,54.0,Pregrado
1152,2011.0,1,39.0,Pregrado
1152,2012.0,2,41.0,Pregrado
1152,2011.0,2,41.0,Pregrado
1152,2008.0,1,42.0,Pregrado
1153,2012.0,1,5.0,Pregrado
1153,2009.0,1,18.0,Pregrado
1153,2010.0,2,12.0,Pregrado
1153,2013.0,2,3.0,Pregrado
1153,2008.0,2,9.0,Pregrado
1153,2009.0,2,14.0,Pregrado
1153,2007.0,2,21.0,Pregrado
1153,2012.0,2,1.0,Pregrado
1153,2007.0,1,13.0,Pregrado
1153,2010.0,1,11.0,Pregrado
1153,2008.0,1,25.0,Pregrado
1154,2007.0,1,5.0,Pregrado
1155,2011.0,1,25.0,Pregrado
1155,2009.0,2,27.0,Pregrado
1155,2007.0,2,20.0,Pregrado
1155,2009.0,1,28.0,Pregrado
1155,2011.0,2,29.0,Pregrado
1155,2012.0,2,22.0,Pregrado
1155,2010.0,2,21.0,Pregrado
1155,2013.0,2,15.0,Pregrado
1155,2008.0,2,28.0,Pregrado
1155,2010.0,1,24.0,Pregrado
1155,2012.0,1,34.0,Pregrado
1155,2008.0,1,27.0,Pregrado
1155,2013.0,1,16.0,Pregrado
1155,2007.0,1,26.0,Pregrado
1156,2012.0,2,9.0,Pregrado
1156,2010.0,1,16.0,Pregrado
1156,2009.0,1,26.0,Pregrado
1156,2012.0,1,12.0,Pregrado
1156,2011.0,2,7.0,Pregrado
1156,2013.0,1,16.0,Pregrado
1156,2011.0,1,13.0,Pregrado
1156,2007.0,1,18.0,Pregrado
1156,2010.0,2,8.0,Pregrado
1156,2008.0,1,17.0,Pregrado
1156,2013.0,2,11.0,Pregrado
1156,2007.0,2,7.0,Pregrado
1156,2008.0,2,19.0,Pregrado
1156,2009.0,2,10.0,Pregrado
1158,2011.0,1,51.0,Pregrado
1158,2010.0,2,23.0,Pregrado
1158,2007.0,1,46.0,Pregrado
1158,2010.0,1,40.0,Pregrado
1158,2013.0,1,44.0,Pregrado
1158,2008.0,2,15.0,Pregrado
1158,2012.0,1,48.0,Pregrado
1158,2007.0,2,23.0,Pregrado
1158,2011.0,2,29.0,Pregrado
1158,2013.0,2,37.0,Pregrado
1158,2009.0,2,32.0,Pregrado
1158,2008.0,1,31.0,Pregrado
1158,2009.0,1,30.0,Pregrado
1158,2012.0,2,32.0,Pregrado
1162,2012.0,1,4.0,Pregrado
1162,2013.0,2,1.0,Pregrado
1162,2011.0,2,6.0,Pregrado
1162,2010.0,1,15.0,Pregrado
1162,2007.0,1,23.0,Pregrado
1162,2008.0,2,13.0,Pregrado
1162,2008.0,1,20.0,Pregrado
1162,2013.0,1,1.0,Pregrado
1162,2009.0,1,20.0,Pregrado
1162,2007.0,2,23.0,Pregrado
1162,2011.0,1,11.0,Pregrado
1162,2010.0,2,18.0,Pregrado
1162,2009.0,2,14.0,Pregrado
1163,2011.0,2,20.0,Pregrado
1163,2008.0,2,51.0,Pregrado
1163,2011.0,1,23.0,Pregrado
1163,2007.0,1,33.0,Pregrado
1163,2007.0,2,47.0,Pregrado
1163,2012.0,2,23.0,Pregrado
1163,2010.0,1,17.0,Pregrado
1163,2009.0,1,52.0,Pregrado
1163,2009.0,2,18.0,Pregrado
1163,2010.0,2,14.0,Pregrado
1163,2008.0,1,40.0,Pregrado
1163,2013.0,1,1.0,Pregrado
1163,2012.0,1,17.0,Pregrado
1164,2007.0,1,7.0,Pregrado
1166,2009.0,1,20.0,Pregrado
1166,2010.0,2,17.0,Pregrado
1166,2007.0,2,8.0,Pregrado
1166,2011.0,1,20.0,Pregrado
1166,2009.0,2,8.0,Pregrado
1166,2012.0,2,17.0,Pregrado
1166,2008.0,1,21.0,Pregrado
1166,2010.0,1,9.0,Pregrado
1166,2007.0,1,12.0,Pregrado
1166,2011.0,2,11.0,Pregrado
1166,2013.0,2,10.0,Pregrado
1166,2012.0,1,31.0,Pregrado
1166,2013.0,1,25.0,Pregrado
1166,2008.0,2,13.0,Pregrado
1169,2008.0,1,145.0,Pregrado
1169,2010.0,2,231.0,Pregrado
1169,2007.0,2,167.0,Pregrado
1169,2010.0,1,325.0,Pregrado
1169,2012.0,2,240.0,Pregrado
1169,2012.0,1,420.0,Pregrado
1169,2011.0,2,246.0,Pregrado
1169,2008.0,2,185.0,Pregrado
1169,2009.0,1,208.0,Pregrado
1169,2011.0,1,314.0,Pregrado
1169,2007.0,1,135.0,Pregrado
1169,2013.0,1,378.0,Pregrado
1169,2009.0,2,228.0,Pregrado
1169,2013.0,2,191.0,Pregrado
1170,2009.0,1,301.0,Pregrado
1170,2007.0,2,159.0,Pregrado
1170,2011.0,1,354.0,Pregrado
1170,2010.0,1,336.0,Pregrado
1170,2013.0,2,244.0,Pregrado
1170,2010.0,2,200.0,Pregrado
1170,2009.0,2,212.0,Pregrado
1170,2007.0,1,187.0,Pregrado
1170,2008.0,1,214.0,Pregrado
1170,2011.0,2,258.0,Pregrado
1170,2012.0,1,399.0,Pregrado
1170,2013.0,1,453.0,Pregrado
1170,2008.0,2,170.0,Pregrado
1170,2012.0,2,291.0,Pregrado
1172,2011.0,2,22.0,Pregrado
1172,2007.0,1,34.0,Pregrado
1172,2013.0,2,34.0,Pregrado
1172,2007.0,2,32.0,Pregrado
1172,2010.0,1,34.0,Pregrado
1172,2010.0,2,25.0,Pregrado
1172,2009.0,2,29.0,Pregrado
1172,2012.0,1,41.0,Pregrado
1172,2011.0,1,34.0,Pregrado
1172,2012.0,2,25.0,Pregrado
1172,2013.0,1,37.0,Pregrado
1172,2008.0,2,31.0,Pregrado
1172,2008.0,1,44.0,Pregrado
1172,2009.0,1,46.0,Pregrado
1173,2011.0,1,176.0,Pregrado
1173,2010.0,1,183.0,Pregrado
1173,2012.0,2,96.0,Pregrado
1173,2007.0,1,149.0,Pregrado
1173,2013.0,1,133.0,Pregrado
1173,2011.0,2,175.0,Pregrado
1173,2008.0,2,118.0,Pregrado
1173,2009.0,2,166.0,Pregrado
1173,2013.0,2,114.0,Pregrado
1173,2008.0,1,174.0,Pregrado
1173,2012.0,1,193.0,Pregrado
1173,2007.0,2,107.0,Pregrado
1173,2009.0,1,243.0,Pregrado
1173,2010.0,2,108.0,Pregrado
1174,2010.0,2,236.0,Pregrado
1174,2009.0,2,282.0,Pregrado
1174,2008.0,2,305.0,Pregrado
1174,2013.0,1,299.0,Pregrado
1174,2012.0,1,377.0,Pregrado
1174,2013.0,2,210.0,Pregrado
1174,2008.0,1,271.0,Pregrado
1174,2007.0,2,229.0,Pregrado
1174,2007.0,1,243.0,Pregrado
1174,2011.0,2,218.0,Pregrado
1174,2012.0,2,226.0,Pregrado
1174,2011.0,1,324.0,Pregrado
1174,2009.0,1,369.0,Pregrado
1174,2010.0,1,336.0,Pregrado
1175,2007.0,1,139.0,Pregrado
1175,2009.0,1,165.0,Pregrado
1175,2013.0,1,131.0,Pregrado
1175,2011.0,1,115.0,Pregrado
1175,2008.0,2,124.0,Pregrado
1175,2007.0,2,105.0,Pregrado
1175,2010.0,2,91.0,Pregrado
1175,2013.0,2,72.0,Pregrado
1175,2012.0,1,121.0,Pregrado
1175,2010.0,1,158.0,Pregrado
1175,2012.0,2,89.0,Pregrado
1175,2011.0,2,94.0,Pregrado
1175,2009.0,2,116.0,Pregrado
1175,2008.0,1,173.0,Pregrado
1176,2011.0,1,64.0,Posgrado
1176,2009.0,2,26.0,Posgrado
1176,2009.0,1,51.0,Posgrado
1176,2013.0,1,66.0,Posgrado
1176,2013.0,2,45.0,Posgrado
1176,2012.0,1,41.0,Posgrado
1176,2011.0,2,61.0,Posgrado
1176,2010.0,2,58.0,Posgrado
1176,2012.0,2,49.0,Posgrado
1176,2010.0,1,78.0,Posgrado
1178,2007.0,1,129.0,Pregrado
1178,2011.0,1,96.0,Pregrado
1178,2007.0,2,73.0,Pregrado
1178,2013.0,2,42.0,Pregrado
1178,2013.0,1,126.0,Pregrado
1178,2010.0,1,124.0,Pregrado
1178,2011.0,2,53.0,Pregrado
1178,2009.0,1,121.0,Pregrado
1178,2012.0,2,44.0,Pregrado
1178,2010.0,2,62.0,Pregrado
1178,2009.0,2,50.0,Pregrado
1178,2008.0,2,60.0,Pregrado
1178,2012.0,1,106.0,Pregrado
1178,2008.0,1,113.0,Pregrado
1179,2010.0,1,100.0,Pregrado
1179,2008.0,1,113.0,Pregrado
1179,2013.0,2,52.0,Pregrado
1179,2012.0,1,100.0,Pregrado
1179,2007.0,1,122.0,Pregrado
1179,2010.0,2,78.0,Pregrado
1179,2011.0,2,49.0,Pregrado
1179,2007.0,2,62.0,Pregrado
1179,2011.0,1,71.0,Pregrado
1179,2013.0,1,107.0,Pregrado
1179,2009.0,1,118.0,Pregrado
1179,2009.0,2,65.0,Pregrado
1179,2008.0,2,56.0,Pregrado
1179,2012.0,2,43.0,Pregrado
1180,2012.0,2,25.0,Pregrado
1180,2008.0,1,105.0,Pregrado
1180,2008.0,2,33.0,Pregrado
1180,2012.0,1,76.0,Pregrado
1180,2011.0,2,27.0,Pregrado
1180,2007.0,2,37.0,Pregrado
1180,2009.0,2,37.0,Pregrado
1180,2013.0,2,23.0,Pregrado
1180,2009.0,1,123.0,Pregrado
1180,2011.0,1,88.0,Pregrado
1180,2010.0,2,37.0,Pregrado
1180,2007.0,1,152.0,Pregrado
1180,2013.0,1,56.0,Pregrado
1180,2010.0,1,73.0,Pregrado
1185,2013.0,2,5.0,Pregrado
1185,2011.0,2,12.0,Pregrado
1185,2008.0,2,1.0,Pregrado
1185,2007.0,2,2.0,Pregrado
1185,2008.0,1,1.0,Pregrado
1185,2009.0,1,24.0,Pregrado
1185,2012.0,2,2.0,Pregrado
1185,2010.0,2,1.0,Pregrado
1185,2013.0,1,7.0,Pregrado
1185,2011.0,1,4.0,Pregrado
1185,2007.0,1,17.0,Pregrado
1191,2009.0,1,185.0,Pregrado
1191,2011.0,2,5.0,Pregrado
1191,2007.0,2,9.0,Pregrado
1191,2010.0,2,5.0,Pregrado
1191,2010.0,1,221.0,Pregrado
1191,2012.0,2,2.0,Pregrado
1191,2008.0,1,185.0,Pregrado
1191,2008.0,2,13.0,Pregrado
1191,2011.0,1,92.0,Pregrado
1191,2007.0,1,185.0,Pregrado
1191,2013.0,1,95.0,Pregrado
1191,2009.0,2,12.0,Pregrado
1191,2012.0,1,84.0,Pregrado
1191,2013.0,2,6.0,Pregrado
1192,2012.0,2,85.0,Pregrado
1192,2009.0,2,69.0,Pregrado
1192,2007.0,2,63.0,Pregrado
1192,2007.0,1,167.0,Pregrado
1192,2013.0,2,81.0,Pregrado
1192,2008.0,2,63.0,Pregrado
1192,2009.0,1,169.0,Pregrado
1192,2010.0,2,79.0,Pregrado
1192,2008.0,1,169.0,Pregrado
1192,2011.0,1,159.0,Pregrado
1192,2012.0,1,205.0,Pregrado
1192,2011.0,2,58.0,Pregrado
1192,2013.0,1,223.0,Pregrado
1192,2010.0,1,145.0,Pregrado
1193,2010.0,2,4.0,Pregrado
1193,2013.0,1,55.0,Pregrado
1193,2012.0,1,61.0,Pregrado
1193,2011.0,2,3.0,Pregrado
1193,2009.0,2,1.0,Pregrado
1193,2013.0,2,42.0,Pregrado
1193,2007.0,1,49.0,Pregrado
1193,2007.0,2,6.0,Pregrado
1193,2008.0,2,2.0,Pregrado
1193,2009.0,1,35.0,Pregrado
1193,2011.0,1,43.0,Pregrado
1193,2008.0,1,33.0,Pregrado
1193,2010.0,1,36.0,Pregrado
1193,2012.0,2,32.0,Pregrado
1195,2012.0,2,55.0,Pregrado
1195,2012.0,1,170.0,Pregrado
1195,2007.0,2,31.0,Pregrado
1195,2013.0,2,93.0,Pregrado
1195,2013.0,1,217.0,Pregrado
1195,2008.0,2,52.0,Pregrado
1195,2010.0,1,175.0,Pregrado
1195,2009.0,2,34.0,Pregrado
1195,2009.0,1,163.0,Pregrado
1195,2011.0,1,155.0,Pregrado
1195,2007.0,1,182.0,Pregrado
1195,2008.0,1,166.0,Pregrado
1195,2010.0,2,55.0,Pregrado
1195,2011.0,2,43.0,Pregrado
1196,2013.0,1,125.0,Pregrado
1196,2012.0,2,77.0,Pregrado
1196,2008.0,1,216.0,Pregrado
1196,2010.0,2,72.0,Pregrado
1196,2007.0,2,90.0,Pregrado
1196,2010.0,1,132.0,Pregrado
1196,2012.0,1,150.0,Pregrado
1196,2013.0,2,84.0,Pregrado
1196,2007.0,1,168.0,Pregrado
1196,2011.0,2,78.0,Pregrado
1196,2011.0,1,154.0,Pregrado
1196,2009.0,1,190.0,Pregrado
1196,2009.0,2,76.0,Pregrado
1196,2008.0,2,80.0,Pregrado
1197,2010.0,2,8.0,Pregrado
1197,2013.0,2,22.0,Pregrado
1197,2007.0,1,87.0,Pregrado
1197,2008.0,1,123.0,Pregrado
1197,2012.0,2,24.0,Pregrado
1197,2009.0,2,15.0,Pregrado
1197,2009.0,1,1.0,Pregrado
1197,2010.0,1,40.0,Pregrado
1197,2011.0,1,19.0,Pregrado
1197,2013.0,1,26.0,Pregrado
1197,2011.0,2,4.0,Pregrado
1197,2012.0,1,17.0,Pregrado
1197,2007.0,2,15.0,Pregrado
1197,2008.0,2,5.0,Pregrado
1198,2010.0,1,2.0,Pregrado
1198,2009.0,1,4.0,Pregrado
1198,2009.0,2,5.0,Pregrado
1198,2013.0,1,4.0,Pregrado
1198,2011.0,2,4.0,Pregrado
1198,2011.0,1,2.0,Pregrado
1198,2012.0,2,1.0,Pregrado
1198,2013.0,2,3.0,Pregrado
1198,2012.0,1,1.0,Pregrado
1199,2012.0,2,4.0,Pregrado
1199,2008.0,1,8.0,Pregrado
1199,2008.0,2,8.0,Pregrado
1199,2007.0,1,81.0,Pregrado
1199,2009.0,1,18.0,Pregrado
1199,2012.0,1,17.0,Pregrado
1199,2010.0,2,12.0,Pregrado
1199,2013.0,1,18.0,Pregrado
1199,2013.0,2,9.0,Pregrado
